date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met,month,expense_to_income,discretionary_share,essential_share,investment_rate,emergency_fund_months,stress_score
2019-03-02,1384,4401.63,3351.32,0.09,3361.76,recession,617.0,0.5,687.69,887.93,5,888.53,28,0,572.69,1915.37,Salary,1843.81,Dining Out,Positive,18.3,Medium,1050.31,0,2019-03-01,0.7613815790968346,0.17088490505233758,0.5715270400916653,0.2017275418424538,0.2651283673298879,2
2019-04-01,1532,3718.77,3712.66,0.3,3153.8,normal,618.0,0.52,591.62,357.67,1,755.42,32,0,438.06,2616.72,Salary,1272.99,Entertainment,Positive,14.1,Medium,6.11,0,2019-04-01,0.9983569836263065,0.11799087446736303,0.7048100283893488,0.09617965079851672,0.20347136554384188,2
2019-05-01,1253,1336.44,2385.3,0.3,2456.47,normal,647.0,0.46,861.32,379.01,9,412.05,81,0,539.11,2414.16,Freelance,1504.97,Rent,Positive,50.1,Medium,0.0,0,2019-05-01,1.7848163778396338,0.22601349935018655,1.012099107030562,0.28359671964323124,0.1727455665953968,2
2019-05-31,1137,5257.3,2692.63,0.37,2947.28,normal,641.0,0.41,849.24,305.7,3,1360.73,64,0,440.41,1000.0,Salary,959.47,Healthcare,Neutral,6.9,Low,2564.67,0,2019-05-01,0.5121697449261028,0.16356127652146787,0.37138411144494415,0.058147718410590986,0.5053535019664789,1
2019-06-30,1177,4130.08,2204.49,0.16,2704.44,normal,603.0,0.15,623.82,332.5,3,337.89,93,0,739.12,1914.21,Salary,1086.93,Education,Negative,57.0,Low,1925.59,0,2019-06-01,0.5337644791384186,0.3352793616664172,0.8683232856579074,0.08050691512028822,0.15327354626240083,1
2019-07-30,1933,5030.32,2995.05,0.39,2375.16,inflation,729.0,0.59,447.37,840.74,6,614.67,82,0,369.18,2287.02,Salary,552.83,Investments,Positive,53.6,Low,2035.27,0,2019-07-01,0.5953994974474786,0.12326338458456453,0.7635999399008363,0.16713449641374706,0.20522862723493762,1
2019-08-29,1297,3759.87,3993.16,0.15,2931.08,recession,674.0,0.27,257.09,636.33,2,1725.63,92,0,668.16,2277.32,Salary,983.83,Dining Out,Neutral,75.6,Low,0.0,0,2019-08-01,1.062047358020357,0.16732612767832994,0.5703052219294995,0.16924255359892765,0.43214647046449434,1
2019-09-28,1019,6272.02,3516.79,0.38,2664.64,inflation,559.0,0.55,727.15,158.62,8,1999.89,72,0,228.67,1811.31,Salary,599.04,Utilities,Positive,75.7,Low,2755.23,1,2019-09-01,0.5607109033453337,0.06502236414457502,0.5150463917379201,0.02529009792698365,0.5686691556789004,1
2019-10-28,1821,5360.33,3361.21,0.21,2575.07,normal,789.0,0.27,567.66,246.38,3,840.41,88,0,333.7,2141.49,Salary,919.08,Transportation,Positive,37.1,Low,1999.12,0,2019-10-01,0.6270528120470195,0.09927972367093993,0.6371187756789964,0.04596358806267525,0.2500319825301008,1
2019-11-27,1842,3148.12,2926.14,0.19,2938.43,recession,756.0,0.43,489.6,541.7,9,955.62,46,0,678.74,1156.46,Freelance,1760.59,Utilities,Neutral,18.5,Low,221.98,0,2019-11-01,0.929488075422792,0.23195745931500203,0.39521690691491185,0.17207095028143782,0.32658040968648117,1
2019-12-27,1917,2947.45,3373.17,0.32,2670.61,recession,762.0,0.27,803.49,315.59,2,898.29,70,0,661.62,2171.72,Mixed,963.64,Entertainment,Positive,55.2,Medium,0.0,0,2019-12-01,1.1444367164837403,0.19614190805681303,0.6438216870184426,0.10707221496547863,0.2663043961614742,2
2020-01-26,1091,3745.31,3629.61,0.18,3352.12,normal,770.0,0.41,126.23,567.93,4,1158.59,31,0,211.46,2655.27,Salary,2135.98,Healthcare,Positive,86.9,Low,115.7,0,2020-01-01,0.9691080311109094,0.05825970283308675,0.7315579359765925,0.15163764815195538,0.3192050936602004,1
2020-02-25,1923,4305.48,3779.06,0.21,3028.18,normal,695.0,0.2,607.62,421.56,8,1516.44,66,0,166.06,3107.76,Freelance,864.77,Utilities,Positive,74.3,Medium,526.42,0,2020-02-01,0.8777325640811245,0.04394214434277307,0.822363233184972,0.09791242788260543,0.4012743909861183,2
2020-03-26,1264,4549.69,3338.99,0.35,3564.46,normal,642.0,0.45,607.85,0.0,3,909.23,69,0,492.24,2260.14,Salary,1074.17,Insurance,Positive,4.5,Low,1210.7,0,2020-03-01,0.7338939576102987,0.14742182516269892,0.6768933120494521,0.0,0.2723068951988476,1
2020-04-25,1810,5195.83,3514.07,0.27,3207.02,normal,740.0,0.14,438.63,560.26,5,506.28,52,0,834.28,1091.92,Freelance,1726.51,Rent,Negative,58.2,High,1681.76,0,2020-04-01,0.6763250529751743,0.23741132077619398,0.31072801623189067,0.10782877807780471,0.14407225809389113,3
2020-05-25,1771,3333.31,2219.09,0.29,2310.84,recession,733.0,0.39,424.62,434.77,8,1581.95,72,0,397.04,2706.59,Freelance,789.24,Utilities,Neutral,51.6,Medium,1114.22,0,2020-05-01,0.6657316601216209,0.17892018800499304,1.2196846455078434,0.13043191302339116,0.7128823076125799,2
2020-06-24,1016,3799.28,2473.61,0.09,2564.35,normal,632.0,0.14,520.33,586.04,6,252.32,76,0,706.2,1578.38,Salary,1290.59,Insurance,Positive,76.8,Low,1325.67,0,2020-06-01,0.6510733612684508,0.28549367119311453,0.638087653267896,0.1542502790002316,0.10200476227052768,1
2020-07-24,1149,4349.92,3149.43,0.09,2777.84,normal,690.0,0.36,565.7,451.06,9,574.3,84,0,207.32,3214.16,Salary,1057.14,Healthcare,Positive,38.7,Medium,1200.49,0,2020-07-01,0.7240202118659653,0.06582778471024915,1.020552925450002,0.10369386103652481,0.1823504570668343,2
2020-08-23,1581,4849.85,4137.07,0.1,2689.41,normal,658.0,0.14,657.53,202.42,3,339.49,88,0,615.28,2157.99,Salary,868.58,Entertainment,Positive,34.2,Medium,712.78,0,2020-08-01,0.8530305060981266,0.1487236135719241,0.5216227910090958,0.04173737332082435,0.08206049208739519,2
2020-09-22,1882,4641.19,3312.9,0.06,3344.49,normal,712.0,0.42,424.62,375.35,9,983.03,86,0,727.34,1779.59,Salary,1425.84,Insurance,Positive,2.8,Medium,1328.29,0,2020-09-01,0.7138040028527167,0.219547828186785,0.537169851187781,0.0808736552478998,0.29672794228621446,2
2020-10-22,1549,2584.44,2183.64,0.26,2172.37,normal,685.0,0.14,601.45,497.73,1,1396.67,32,0,787.42,2668.49,Salary,1367.94,Education,Positive,23.8,Low,400.8,0,2020-10-01,0.8449180480104006,0.3605997325566485,1.2220375153413565,0.19258717555834146,0.6396063453682842,1
2020-11-21,1914,2518.54,3306.49,0.12,3136.47,normal,734.0,0.19,214.76,535.9,8,711.98,67,0,376.9,3159.36,Salary,1001.96,Investments,Negative,7.2,Low,0.0,0,2020-11-01,1.3128598314896724,0.11398794492044434,0.9555026629446938,0.2127820086240441,0.21532803667937905,1
2020-12-21,1783,4179.58,2029.73,0.2,1756.94,normal,577.0,0.4,172.31,111.84,8,180.21,49,0,549.34,1713.25,Salary,751.03,Transportation,Positive,48.3,Low,2149.85,1,2020-12-01,0.48563013508534353,0.2706468348006878,0.8440777837446359,0.02675866953138832,0.08878520788479256,1
2021-01-20,1790,1710.02,2960.71,0.38,2864.37,normal,753.0,0.2,384.02,55.55,5,345.16,20,0,492.95,1058.14,Salary,1365.88,Groceries,Neutral,34.6,Low,0.0,0,2021-01-01,1.7313891065601572,0.16649722532770855,0.357394003465385,0.03248500017543654,0.11658014462747113,1
2021-02-19,1981,5960.17,3324.02,0.08,2764.32,normal,753.0,0.38,533.18,196.53,2,1180.39,61,0,728.53,1000.0,Freelance,1168.9,Dining Out,Positive,50.7,Medium,2636.15,0,2021-02-01,0.55770556880089,0.2191713647932323,0.30084054849248804,0.032973891684297596,0.35510917503504796,2
2021-03-21,1456,4528.21,4359.2,0.14,2205.42,normal,693.0,0.15,590.69,68.72,6,1690.43,21,1,543.1,2327.45,Salary,1080.54,Utilities,Negative,26.2,Medium,169.01,0,2021-03-01,0.9626762009712446,0.12458708019820151,0.5339167737199486,0.015175974612484844,0.3877844558634612,2
2021-04-20,1201,3960.15,3003.6,0.1,2530.88,normal,659.0,0.1,505.32,731.34,6,1300.36,87,0,483.63,2978.59,Salary,609.78,Transportation,Neutral,56.2,Medium,956.55,0,2021-04-01,0.7584561190863982,0.16101677986416302,0.9916733253429219,0.18467482292337412,0.4329338127580237,2
2021-05-20,1170,6765.29,3730.73,0.19,2929.86,normal,695.0,0.28,469.69,675.44,6,587.8,38,0,283.02,2108.72,Mixed,1131.37,Entertainment,Neutral,25.9,High,3034.56,1,2021-05-01,0.5514516007443879,0.07586182865015693,0.5652298611799835,0.09983903129060248,0.1575562959528028,3
2021-06-19,1818,5974.57,1624.47,0.39,2564.67,inflation,563.0,0.56,835.81,423.93,7,989.68,51,0,341.6,1990.01,Freelance,1029.17,Transportation,Negative,87.1,Medium,4350.1,1,2021-06-01,0.2718973917788226,0.21028396954083486,1.2250210837996391,0.07095573405282724,0.6092325496931307,2
2021-07-19,1971,2662.47,3161.1,0.21,2509.44,recession,608.0,0.19,490.07,167.2,7,1835.49,76,0,545.86,1218.81,Salary,899.76,Rent,Negative,98.1,Low,0.0,0,2021-07-01,1.187280983447701,0.17268039606466104,0.38556515137135805,0.06279882965817456,0.5806491411217615,1
2021-08-18,1949,1262.81,3983.64,0.14,3086.22,normal,702.0,0.27,472.03,125.25,2,810.84,46,0,482.3,3108.82,Salary,1019.27,Investments,Positive,77.3,Medium,0.0,0,2021-08-01,3.1545838249617915,0.12107017702402828,0.780396823006095,0.0991835668073582,0.20354248877910655,2
2021-09-17,1479,3731.63,3630.44,0.22,3251.81,normal,686.0,0.45,578.6,592.83,7,920.03,93,1,398.36,2282.51,Salary,1421.51,Entertainment,Neutral,90.6,Medium,101.19,0,2021-09-01,0.9728831636577046,0.10972774649904694,0.6287144257996277,0.1588662327186779,0.25342107292779936,2
2021-10-17,1520,4404.16,3518.73,0.29,3380.32,inflation,694.0,0.13,432.02,214.42,8,1660.73,99,0,590.0,2905.03,Salary,1055.89,Healthcare,Neutral,25.4,Low,885.43,0,2021-10-01,0.7989559870667733,0.1676741324284614,0.8255904829299208,0.04868578798227131,0.4719685795727436,1
2021-11-16,1350,2901.8,4108.15,0.06,3099.72,inflation,611.0,0.16,634.33,52.0,8,28.31,49,0,601.59,2887.63,Freelance,1116.58,Insurance,Positive,78.8,Medium,0.0,0,2021-11-01,1.4157247225859808,0.14643817776858198,0.7029027664520527,0.017919911778895858,0.0068911797281014575,2
2021-12-16,1917,4358.56,2349.88,0.28,3719.85,recession,643.0,0.56,417.78,439.07,6,640.41,75,0,577.23,1827.44,Salary,1052.03,Rent,Positive,1.1,Medium,2008.68,0,2021-12-01,0.539141367791197,0.24564233067220453,0.7776737535533729,0.1007373995080944,0.2725288099817863,2
2022-01-15,1059,3262.49,1945.61,0.11,1895.89,inflation,684.0,0.59,284.18,477.64,2,201.21,99,0,578.21,1263.12,Salary,454.4,Utilities,Positive,9.6,Low,1316.88,0,2022-01-01,0.5963573834709072,0.29718700047799923,0.6492154131609109,0.14640351388050232,0.10341743720478411,1
2022-02-14,1580,3261.75,3296.65,0.15,3692.32,normal,712.0,0.43,346.92,608.3,2,1226.32,62,0,612.03,1480.1,Salary,379.36,Insurance,Positive,21.2,Medium,0.0,0,2022-02-01,1.0106997777266804,0.1856521013756389,0.4489709250299546,0.18649497968881734,0.37198974716757915,2
2022-03-16,1029,3933.14,2949.17,0.3,2529.63,recession,706.0,0.35,558.03,718.47,3,942.69,45,0,171.36,1517.5,Salary,684.91,Insurance,Positive,7.2,Medium,983.97,0,2022-03-01,0.7498258388971661,0.05810448363437849,0.5145515517925382,0.18267084314313756,0.3196458664641238,2
2022-04-15,1725,4565.62,2796.9,0.1,3129.72,normal,715.0,0.56,28.88,241.49,2,368.72,70,0,367.23,2485.2,Freelance,761.65,Investments,Positive,59.4,Low,1768.72,0,2022-04-01,0.6126002602056239,0.13129893811005042,0.8885551860988952,0.052893144852177804,0.13183167077836178,1
2022-05-15,1341,4511.73,2893.87,0.28,3201.79,normal,700.0,0.52,556.39,355.26,7,1312.61,38,1,735.48,2715.27,Salary,645.91,Groceries,Positive,99.1,Low,1617.86,0,2022-05-01,0.6414102794271821,0.2541510157678127,0.9382833368465066,0.07874141404738316,0.45358291837573905,1
2022-06-14,1095,5455.0,2716.01,0.22,2657.49,normal,654.0,0.52,255.8,531.59,5,1166.06,38,0,283.01,1506.27,Salary,1460.35,Groceries,Positive,75.3,Medium,2738.99,1,2022-06-01,0.49789367552703945,0.10420064727302181,0.5545892688171251,0.0974500458295142,0.4293283161696753,2
2022-07-14,1124,3846.7,3412.7,0.39,3527.49,normal,578.0,0.2,671.13,0.0,1,1064.46,66,0,479.72,2924.72,Mixed,818.4,Groceries,Positive,93.3,Low,434.0,0,2022-07-01,0.8871760210050172,0.1405690508981159,0.8570105781346148,0.0,0.3119113898086559,1
2022-08-13,1679,3261.17,2863.51,0.34,2810.08,inflation,756.0,0.38,759.72,524.1,7,971.53,83,0,603.22,3038.57,Mixed,1436.52,Education,Positive,61.5,Medium,397.66,0,2022-08-01,0.8780621678722668,0.21065754965060363,1.0611347611847,0.16070919332632153,0.339279415821841,2
2022-09-12,1818,2585.77,2851.3,0.36,2959.83,normal,744.0,0.25,211.14,690.87,9,76.36,37,0,1158.74,2420.97,Mixed,1306.39,Healthcare,Positive,63.3,High,0.0,0,2022-09-01,1.1026889475862123,0.4063900676884228,0.8490758601339738,0.2671815358674592,0.026780766667835722,3
2022-10-12,1052,2401.62,3662.26,0.2,3215.26,recession,648.0,0.57,647.5,920.38,6,1620.24,53,1,567.3,1856.06,Mixed,1150.76,Healthcare,Negative,43.0,High,0.0,0,2022-10-01,1.5249123508298568,0.15490434868086916,0.5068072720123639,0.3832329844021952,0.4424153391621567,3
2022-11-11,1161,4043.99,3735.51,0.19,1540.17,recession,813.0,0.4,576.85,0.0,8,1656.52,49,0,650.48,2863.29,Salary,848.09,Insurance,Neutral,87.3,Medium,308.48,0,2022-11-01,0.923718901382051,0.17413418783512827,0.7665057783274573,0.0,0.4434521658354548,2
2022-12-11,1116,3308.49,3599.39,0.32,2512.59,normal,726.0,0.51,599.51,268.22,7,1550.77,69,0,600.84,1857.74,Freelance,800.99,Rent,Positive,90.1,Low,0.0,0,2022-12-01,1.0879253073154218,0.16692828507052584,0.5161263436304485,0.08107021632224974,0.43084244830374036,1
2023-01-10,1462,3452.89,3373.56,0.34,3376.34,inflation,698.0,0.14,209.68,420.43,4,724.7,50,0,560.5,1408.65,Salary,1602.26,Education,Neutral,85.3,Low,79.33,0,2023-01-01,0.9770250427902424,0.16614496259144643,0.4175559349767012,0.12176177057479387,0.21481758142733495,1
2023-02-09,1746,3689.48,1854.24,0.17,2498.45,normal,692.0,0.49,881.18,39.2,1,1530.03,30,0,570.88,1826.67,Mixed,1709.34,Groceries,Negative,27.1,Low,1835.24,0,2023-02-01,0.5025748886021878,0.3078781603244456,0.9851313745793425,0.010624803495343518,0.8251520838726378,1
2023-03-11,1092,4016.66,2798.32,0.23,2812.22,normal,738.0,0.19,687.45,518.16,2,0.0,46,0,632.63,1340.23,Salary,1597.87,Dining Out,Neutral,78.4,High,1218.34,0,2023-03-01,0.6966783347358253,0.2260749306726893,0.4789409359901655,0.12900270373892736,0.0,3
2023-04-10,1202,4306.28,2343.29,0.24,2967.0,normal,635.0,0.2,584.73,441.57,9,257.39,25,0,233.19,2448.59,Salary,1854.4,Investments,Negative,72.1,Medium,1962.99,0,2023-04-01,0.5441564412903945,0.09951393126757678,1.0449368195997935,0.102540940208254,0.10984129151748183,2
2023-05-10,1812,2968.45,3498.06,0.12,2777.53,normal,686.0,0.55,580.39,791.54,3,0.0,51,0,405.82,2411.5,Salary,955.27,Groceries,Neutral,51.3,Medium,0.0,0,2023-05-01,1.178412976469201,0.11601287570824971,0.6893821146578389,0.26665094577978404,0.0,2
2023-06-09,1074,3982.13,2534.66,0.16,2466.28,normal,638.0,0.18,735.88,527.95,5,963.46,76,0,271.3,3498.46,Salary,1024.55,Rent,Neutral,42.8,Medium,1447.47,0,2023-06-01,0.6365086021802402,0.107036052172678,1.3802482384225103,0.13257980025765106,0.38011409814334074,2
2023-07-09,1457,4367.89,4373.61,0.1,2428.25,inflation,661.0,0.42,964.23,168.69,4,617.96,51,0,174.09,2727.54,Freelance,796.51,Dining Out,Positive,2.7,Medium,0.0,0,2023-07-01,1.001309556788289,0.0398046465048324,0.6236358523050752,0.03862047807980512,0.14129289076986748,2
2023-08-08,1190,1891.95,3224.88,0.1,2797.4,normal,602.0,0.53,119.92,426.44,8,645.16,94,0,655.84,2527.03,Mixed,566.81,Rent,Neutral,70.0,Low,0.0,0,2023-08-01,1.704527075239832,0.20336880752152017,0.783604351169656,0.2253970770897751,0.2000570563865942,1
2023-09-07,1741,4396.7,3089.09,0.05,3247.8,recession,664.0,0.18,532.89,563.82,2,368.2,56,0,478.19,2134.84,Salary,1915.08,Transportation,Positive,74.8,Low,1307.61,0,2023-09-01,0.7025928537312076,0.1547996335490387,0.6910902563538129,0.12823708690608868,0.11919367839719787,1
2023-10-07,1149,5549.63,3175.02,0.15,2398.82,normal,595.0,0.52,586.84,641.09,9,1166.62,89,0,599.47,2879.58,Salary,1092.28,Entertainment,Positive,45.0,Low,2374.61,0,2023-10-01,0.5721138165967821,0.18880825947553087,0.906948617646503,0.1155194130059121,0.3674370555146109,1
2023-11-06,1097,3821.33,2415.4,0.22,3811.81,normal,649.0,0.47,395.1,531.62,6,1327.73,71,0,374.75,1864.64,Salary,786.62,Healthcare,Positive,30.6,Low,1405.93,0,2023-11-01,0.6320835939319557,0.15515028566697026,0.77197979630703,0.13911910251142928,0.5496936325246335,1
2019-01-01,1577,4672.18,2794.87,0.31,2740.43,inflation,625.0,0.59,359.29,300.44,8,1628.21,54,0,421.97,1000.0,Salary,1595.89,Insurance,Positive,74.3,Low,1877.31,0,2019-01-01,0.59819399081371,0.1509801887028735,0.3577983949164004,0.06430402938242961,0.5825709245868324,1
2019-01-31,1566,3524.82,4439.4,0.3,3118.63,inflation,662.0,0.26,420.65,274.62,8,1035.28,93,0,244.44,1365.41,Salary,1492.34,Utilities,Positive,68.0,Low,0.0,0,2019-01-01,1.2594685686077585,0.05506149479659414,0.30756633779339554,0.07791036138015558,0.23320268504752895,1
2019-03-02,1859,3265.31,2146.34,0.17,3762.62,normal,735.0,0.14,812.44,824.93,6,1404.68,80,0,535.01,2356.9,Salary,462.49,Groceries,Positive,30.4,Medium,1118.97,0,2019-03-01,0.6573158444374347,0.249266192681495,1.098101885069467,0.2526345124965164,0.6544536280365646,2
2019-04-01,1490,3617.24,2725.09,0.13,3195.09,recession,692.0,0.26,577.49,606.35,2,1439.4,23,0,390.56,1407.56,Salary,1122.39,Education,Positive,48.4,Low,892.15,0,2019-04-01,0.7533616790702304,0.14332003713638816,0.5165187204826263,0.16762780462452037,0.528202738258186,1
2019-05-01,1497,6423.61,3150.23,0.25,2260.14,normal,785.0,0.44,376.08,136.46,7,1389.59,44,0,243.86,2311.22,Salary,894.4,Groceries,Negative,42.5,Medium,3273.38,1,2019-05-01,0.49041426861219783,0.07741022084101797,0.7336670655793386,0.02124350637725516,0.44110747469232403,2
2019-05-31,1823,4179.85,3932.85,0.4,1738.12,inflation,720.0,0.21,771.58,608.67,7,1210.85,62,0,363.47,2240.85,Freelance,971.09,Transportation,Positive,22.6,Low,247.0,0,2019-05-01,0.9409069703458257,0.09241898368867361,0.5697776421678935,0.1456200581360575,0.30788105318026365,1
2019-06-30,1862,4520.96,1683.56,0.19,3512.01,inflation,644.0,0.35,506.96,234.8,6,537.7,61,0,109.36,2302.78,Salary,1270.13,Healthcare,Positive,95.4,High,2837.4,0,2019-06-01,0.3723899348810872,0.06495758986908694,1.3678039392715438,0.05193587202718007,0.31938273658200483,3
2019-07-30,1836,5897.16,2958.34,0.08,2598.95,normal,661.0,0.52,418.93,500.91,1,402.68,32,0,325.56,2464.04,Salary,992.13,Healthcare,Positive,13.2,Low,2938.82,1,2019-07-01,0.5016550339485447,0.11004820270827559,0.832913052590304,0.08494088679974768,0.13611687635633496,1
2019-08-29,1645,4708.68,3491.93,0.22,2315.08,inflation,659.0,0.28,237.72,354.54,7,672.01,27,0,375.62,3003.59,Salary,937.73,Investments,Neutral,40.5,Medium,1216.75,0,2019-08-01,0.7415942472200276,0.1075680211229893,0.8601518358042688,0.07529498713015112,0.19244658398077855,2
2019-09-28,1378,5083.27,2207.13,0.08,3276.37,normal,678.0,0.47,443.73,224.95,1,1423.77,46,0,399.37,2368.61,Freelance,805.56,Dining Out,Positive,63.3,High,2876.14,0,2019-09-01,0.4341949178383206,0.18094539062039844,1.073162885738493,0.04425301036537504,0.6450775441410338,3
2019-10-28,1380,6383.05,2096.21,0.24,2745.05,recession,652.0,0.27,556.78,777.8,7,785.22,45,0,623.05,2419.18,Salary,1456.71,Utilities,Neutral,42.8,Low,4286.84,1,2019-10-01,0.3284025661713444,0.29722689997662444,1.1540733037243405,0.12185397263063895,0.3745903320755077,1
2019-11-27,1992,5293.28,2396.09,0.1,3033.07,normal,684.0,0.52,507.86,463.56,4,1156.37,80,0,672.62,1851.73,Salary,1428.2,Dining Out,Positive,74.5,Low,2897.19,0,2019-11-01,0.4526663996614576,0.2807156659390924,0.7728132081850013,0.08757518967445516,0.4826070807023108,1
2019-12-27,1453,5447.32,3872.62,0.31,2622.29,normal,745.0,0.5,392.34,395.52,4,1255.79,93,0,200.49,2157.19,Mixed,662.55,Transportation,Positive,87.3,Medium,1574.7,0,2019-12-01,0.7109220680995425,0.05177115234647345,0.55703632166337,0.07260818163794307,0.3242740057118953,2
2020-01-26,1220,2959.45,2040.15,0.22,2831.12,normal,713.0,0.38,306.48,173.52,7,944.79,69,0,887.86,2282.65,Salary,1318.39,Utilities,Neutral,23.7,Medium,919.3,0,2020-01-01,0.6893679568838805,0.43519349067470525,1.1188638090336496,0.058632516176992354,0.4630983015954709,2
2020-02-25,1957,4857.69,3463.34,0.38,2435.11,inflation,642.0,0.41,697.55,549.83,7,851.65,95,0,314.03,1761.8,Freelance,929.51,Dining Out,Positive,25.2,Low,1394.35,0,2020-02-01,0.7129602753572172,0.0906725877332286,0.5086996945145438,0.11318754387373424,0.24590424272523054,1
2020-03-26,1593,5499.2,1964.02,0.11,2143.61,recession,698.0,0.51,621.69,275.75,2,773.32,87,0,184.18,2671.26,Salary,1483.48,Investments,Positive,44.9,High,3535.18,1,2020-03-01,0.3571464940354961,0.09377704911355282,1.3600981660064562,0.05014365725923771,0.39374344456777427,3
2020-04-25,1914,4396.81,2857.63,0.12,2238.12,recession,591.0,0.51,587.09,109.29,2,1118.35,88,0,240.41,1334.17,Freelance,300.0,Utilities,Negative,69.3,High,1539.18,0,2020-04-01,0.6499325647458043,0.08412915597890559,0.4668798969775653,0.024856657440280566,0.39135577384056014,3
2020-05-25,1493,4804.53,3627.08,0.3,2574.22,normal,694.0,0.57,427.03,579.98,8,1146.35,85,0,633.84,2326.04,Salary,1385.96,Utilities,Neutral,4.9,Low,1177.45,0,2020-05-01,0.7549292022320602,0.17475214221908533,0.6412982343924039,0.12071524165735255,0.316053133650209,1
2020-06-24,1266,5459.96,2733.1,0.24,3179.38,inflation,660.0,0.2,215.13,4.6,5,620.2,25,0,625.71,2475.26,Salary,1596.37,Healthcare,Positive,69.5,Low,2726.86,0,2020-06-01,0.5005714327577491,0.22893783615674512,0.9056602392887199,0.0008424970146301438,0.22692181039844866,1
2020-07-24,1374,3516.53,3281.42,0.26,3032.61,inflation,767.0,0.22,356.14,86.15,8,916.55,85,0,901.44,2597.83,Salary,1357.67,Groceries,Positive,27.9,Low,235.11,0,2020-07-01,0.9331414775360938,0.2747103388167318,0.7916786025562104,0.024498582409363777,0.2793150526296542,1
2020-08-23,1029,6190.05,2737.46,0.14,2822.84,normal,659.0,0.26,655.51,500.58,1,1542.02,69,0,535.72,2663.23,Salary,1074.89,Investments,Neutral,35.5,Low,3452.59,1,2020-08-01,0.4422355231379391,0.19569966319142565,0.9728836220437924,0.08086849056146557,0.5633032080834057,1
2020-09-22,1501,4421.9,2458.09,0.32,2921.68,normal,641.0,0.59,374.17,194.76,4,652.95,77,0,451.61,2491.74,Salary,340.32,Education,Positive,51.3,Medium,1963.81,0,2020-09-01,0.5558900020353242,0.18372394826877778,1.0136894906207663,0.04404441529659196,0.26563307283297194,2
2020-10-22,1053,4045.88,3721.16,0.3,2552.18,normal,697.0,0.19,420.88,330.13,2,1138.82,89,0,668.2,1734.18,Freelance,1662.29,Utilities,Neutral,51.2,Medium,324.72,0,2020-10-01,0.9197405755978921,0.17956766169689023,0.4660320975179783,0.08159658714544178,0.30603897709316447,2
2020-11-21,1611,4126.2,3379.54,0.25,2082.98,recession,582.0,0.22,850.37,602.33,7,835.65,95,0,548.47,3195.34,Mixed,1849.65,Entertainment,Negative,97.2,Low,746.66,0,2020-11-01,0.8190441568513402,0.16229131775330372,0.9454955408132468,0.14597692792399788,0.24726737958420375,1
2020-12-21,1499,4281.58,3929.67,0.09,2878.47,normal,757.0,0.56,593.51,171.21,9,1202.44,57,0,320.58,1080.79,Mixed,1314.58,Investments,Negative,92.4,Medium,351.91,0,2020-12-01,0.9178083791497531,0.08157936926001419,0.27503327251397697,0.039987574680375004,0.3059900704130372,2
2021-01-20,1607,4992.93,2954.29,0.25,2976.17,inflation,656.0,0.47,563.06,507.27,1,1297.57,21,0,540.81,2016.59,Freelance,539.52,Transportation,Negative,4.7,Low,2038.64,0,2021-01-01,0.5916946562439289,0.18305921219650068,0.6825971722478159,0.10159765908995319,0.43921551371057005,1
2021-02-19,1953,4001.32,4475.84,0.1,3499.12,inflation,722.0,0.32,520.58,355.72,2,2.95,62,0,434.63,3054.47,Salary,882.83,Insurance,Positive,51.1,Low,0.0,0,2021-02-01,1.1185908650145453,0.09710579466647601,0.6824350289554586,0.08890066278128218,0.0006590941588618003,1
2021-03-21,1663,4437.14,3601.36,0.28,2283.78,inflation,662.0,0.28,1056.16,457.57,2,1936.39,79,0,294.92,2149.62,Salary,1559.28,Transportation,Positive,60.0,Medium,835.78,0,2021-03-01,0.8116399302253253,0.08189128551436124,0.5968911744452096,0.10312273221038776,0.5376829864273497,2
2021-04-20,1581,3152.04,3012.22,0.23,3085.78,normal,756.0,0.49,412.07,200.26,3,401.59,25,0,477.32,2404.96,Salary,990.81,Insurance,Positive,66.8,High,139.82,0,2021-04-01,0.95564142587023,0.15846120137307368,0.7984011791967387,0.06353345769723734,0.13332027541149052,3
2021-05-20,1210,5437.7,3823.37,0.38,2935.26,normal,703.0,0.6,848.4,220.0,8,490.42,36,0,316.42,2391.49,Salary,1591.37,Insurance,Positive,46.4,Medium,1614.33,0,2021-05-01,0.703122643764827,0.08275945043247189,0.6254926936184569,0.0404582819942255,0.12826904013998122,2
2021-06-19,1862,3679.44,2667.59,0.38,1988.35,normal,649.0,0.4,658.16,322.48,6,1093.22,66,0,564.48,1488.86,Salary,1552.8,Investments,Positive,17.5,Medium,1011.85,0,2021-06-01,0.7249989128780467,0.21160673116933262,0.5581292477479672,0.08764377187832932,0.40981560134803324,2
2021-07-19,1728,4638.91,2209.99,0.4,2813.92,recession,630.0,0.36,646.66,420.85,4,463.06,87,0,524.64,2437.66,Salary,827.44,Education,Positive,91.2,Medium,2428.92,0,2021-07-01,0.4764028618791914,0.23739473934271196,1.1030185656948674,0.09072174282320632,0.20953035986588175,2
